"host_since","host_response_time","host_is_superhost","host_listings_count","host_has_profile_pic","host_identity_verified","neighbourhood_group_cleansed","latitude","longitude","bathrooms_text","accommodates","price","minimum_nights","availability_365","review_scores_rating","instant_bookable","reviews_per_month","room_typeEntire home/apt","room_typeHotel room","room_typePrivate room","room_typeShared room","neighbourhood_group_cleansedBronx","neighbourhood_group_cleansedBrooklyn","neighbourhood_group_cleansedManhattan","neighbourhood_group_cleansedQueens","neighbourhood_group_cleansedStaten Island","price_log"
3278,0,0,1,1,1,"Manhattan",40.80685,-73.939,1,2,110,30,0,4.7,0,0.33,1,0,0,0,0,0,1,0,0,4.70048036579242
2162,0,0,0,1,0,"Manhattan",40.82583,-73.94833,1,1,70,30,0,4,0,0.03,0,0,1,0,0,0,1,0,0,4.24849524204936
3144,4,0,1,1,1,"Brooklyn",40.68876,-73.93779,1,6,219,4,312,4.92,1,0.67,1,0,0,0,0,1,0,0,0,5.3890717298165
4427,2,0,2,1,1,"Brooklyn",40.67751,-73.94871,1,4,80,30,104,5,0,0.11,1,0,0,0,0,1,0,0,0,4.38202663467388
2418,2,1,10,1,1,"Brooklyn",40.65648,-73.91747,1,1,80,30,365,0,1,0,0,0,1,0,0,1,0,0,0,4.38202663467388
3987,0,0,1,1,1,"Manhattan",40.74783,-73.97877,1,2,157,30,0,0,0,0.03,1,0,0,0,0,0,1,0,0,5.05624580534831
1407,0,0,1,1,0,"Manhattan",40.79898,-73.93229,1,2,43,30,0,4.67,0,0.25,0,0,1,0,0,0,1,0,0,3.76120011569356
1407,0,0,2,1,0,"Manhattan",40.81505,-73.94015,1,1,300,30,0,5,0,0.03,0,0,1,0,0,0,1,0,0,5.7037824746562
3187,3,0,202,1,1,"Queens",40.74266,-73.89283,1,2,36,30,0,0,0,0,0,0,1,0,0,0,0,1,0,3.58351893845611
1411,0,0,4,1,1,"Brooklyn",40.67764,-73.86763,2,2,98,30,0,4.89,0,0.57,0,0,1,0,0,1,0,0,0,4.58496747867057
2910,3,0,11,1,1,"Brooklyn",40.68793,-73.95432,1.5,7,350,2,199,5,0,0.05,1,0,0,0,0,1,0,0,0,5.85793315448346
2224,0,0,2,1,1,"Brooklyn",40.69495,-73.96311,1,2,90,3,0,5,0,0.03,0,0,1,0,0,1,0,0,0,4.49980967033027
2224,0,0,2,1,1,"Brooklyn",40.69514,-73.96321,1,2,78,3,0,5,0,0.06,0,0,1,0,0,1,0,0,0,4.35670882668959
1408,0,0,1,1,0,"Brooklyn",40.67662,-74.0086,1,2,110,30,0,0,0,0,1,0,0,0,0,1,0,0,0,4.70048036579242
1650,0,0,1,1,1,"Queens",40.74901,-73.93898,1,1,55,30,0,2,0,0.03,0,0,1,0,0,0,0,1,0,4.00733318523247
3001,0,0,1,1,1,"Brooklyn",40.72153,-73.94804,1.5,1,80,1,0,4.75,0,0.11,0,0,1,0,0,1,0,0,0,4.38202663467388
2893,0,0,2,1,1,"Brooklyn",40.6167,-73.96067,1,2,95,20,0,4,1,0.06,1,0,0,0,0,1,0,0,0,4.55387689160054
3128,4,1,2,1,1,"Brooklyn",40.68544,-73.95271,1,1,48,3,0,4.73,0,0.97,0,0,1,0,0,1,0,0,0,3.87120101090789
1406,4,0,1,1,0,"Manhattan",40.76494,-74.02405,1,3,80,2,190,4.61,1,1.95,1,0,0,0,0,0,1,0,0,4.38202663467388
1804,0,0,1,1,1,"Brooklyn",40.63611,-73.96662,1,2,74,30,0,0,0,0,0,0,1,0,0,1,0,0,0,4.30406509320417
2851,3,1,1,1,0,"Brooklyn",40.69686,-73.98366,0.5,2,65,1,349,4.84,0,1.02,0,0,1,0,0,1,0,0,0,4.17438726989564
1867,4,1,5,1,1,"Queens",40.6702,-73.77954,1,2,75,1,17,4.88,1,1.88,0,0,1,0,0,0,0,1,0,4.31748811353631
1406,0,0,0,1,0,"Brooklyn",40.70265,-73.98261,1,6,275,30,121,5,0,0.75,1,0,0,0,0,1,0,0,0,5.61677109766657
2539,0,0,0,1,0,"Bronx",40.86339,-73.89625,1,3,95,1,0,0,0,0,0,0,1,0,1,0,0,0,0,4.55387689160054
1406,4,1,1,1,1,"Brooklyn",40.64408,-73.89151,1,2,54,1,71,4.79,0,5.8,0,0,1,0,0,1,0,0,0,3.98898404656427
2192,0,0,2,1,1,"Manhattan",40.72316,-73.99337,1,2,150,30,0,5,0,0.03,1,0,0,0,0,0,1,0,0,5.01063529409626
3150,0,0,0,1,1,"Brooklyn",40.71203,-73.95902,1,2,164,2,0,5,0,0.28,1,0,0,0,0,1,0,0,0,5.0998664278242
3870,2,0,1,1,0,"Brooklyn",40.677,-73.95303,1.5,1,85,30,303,0,0,0,0,0,1,0,0,1,0,0,0,4.44265125649032
3228,2,0,0,1,1,"Brooklyn",40.67825,-73.93779,2,2,95,5,46,5,0,0.06,0,0,1,0,0,1,0,0,0,4.55387689160054
4450,4,1,1,1,1,"Brooklyn",40.69233,-73.95225,1,4,302,3,235,4.81,0,2.72,1,0,0,0,0,1,0,0,0,5.71042701737487
1467,3,0,2,1,0,"Brooklyn",40.60599,-74.00127,1.5,2,68,30,277,0,0,0,0,0,1,0,0,1,0,0,0,4.21950770517611
3663,0,0,0,1,1,"Brooklyn",40.71385,-73.96585,1,3,140,30,0,5,0,0.06,1,0,0,0,0,1,0,0,0,4.9416424226093
1407,0,0,0,1,0,"Brooklyn",40.71997,-73.95638,0.5,2,150,30,0,5,0,0.06,1,0,0,0,0,1,0,0,0,5.01063529409626
2537,0,0,1,1,0,"Manhattan",40.73339,-74.00586,1,1,87,30,0,5,0,0.23,1,0,0,0,0,0,1,0,0,4.46590811865458
1749,4,1,1,1,1,"Queens",40.76733,-73.92722,1,4,151,30,298,4.9,0,0.81,1,0,0,0,0,0,0,1,0,5.01727983681492
1411,0,0,1,1,0,"Brooklyn",40.70832,-73.94426,1,4,150,30,0,5,0,0.06,0,0,1,0,0,1,0,0,0,5.01063529409626
3900,3,0,0,1,1,"Brooklyn",40.7109,-73.962,2,2,350,180,204,5,0,0.06,1,0,0,0,0,1,0,0,0,5.85793315448346
3701,4,0,2,1,1,"Queens",40.58962,-73.80114,1,2,107,2,66,4.97,0,0.97,0,0,1,0,0,0,0,1,0,4.67282883446191
3328,4,1,1,1,1,"Manhattan",40.82055,-73.94326,1,4,125,30,167,4.77,1,1.6,1,0,0,0,0,0,1,0,0,4.8283137373023
2663,4,1,0,1,1,"Brooklyn",40.67584,-73.93922,2,6,160,1,7,4.94,0,0.48,1,0,0,0,0,1,0,0,0,5.07517381523383
3975,0,0,0,1,1,"Manhattan",40.79799,-73.97331,1,4,145,5,0,5,0,0.57,1,0,0,0,0,0,1,0,0,4.97673374242057
1404,4,0,1,1,0,"Queens",40.68664,-73.79021,1,4,147,2,349,4.76,0,1.29,1,0,0,0,0,0,0,1,0,4.99043258677874
2276,4,0,60,1,1,"Manhattan",40.78674,-73.94866,1,3,175,30,308,4.86,0,0.21,1,0,0,0,0,0,1,0,0,5.16478597392351
2276,4,0,60,1,1,"Manhattan",40.74547,-73.97605,1,3,200,30,155,4.43,0,0.35,1,0,0,0,0,0,1,0,0,5.29831736654804
1617,0,0,2,1,0,"Queens",40.77284,-73.90824,1,2,68,7,0,5,0,0.09,1,0,0,0,0,0,0,1,0,4.21950770517611
2820,0,0,0,1,1,"Brooklyn",40.71913,-73.9476,1,1,116,30,0,5,0,0.29,0,0,1,0,0,1,0,0,0,4.75359019110636
1404,0,0,0,1,1,"Brooklyn",40.71033,-73.94547,1,1,50,3,0,5,1,0.06,0,0,1,0,0,1,0,0,0,3.91202300542815
3504,0,0,0,1,1,"Brooklyn",40.71859,-73.96547,1,3,200,30,0,4,0,0.06,1,0,0,0,0,1,0,0,0,5.29831736654804
2652,1,0,1,1,1,"Manhattan",40.7853,-73.95047,1,4,100,30,0,4.75,0,0.25,1,0,0,0,0,0,1,0,0,4.60517018598809
1404,0,0,0,1,0,"Queens",40.73183,-73.84833,1.5,7,250,30,0,4.5,0,0.12,1,0,0,0,0,0,0,1,0,5.52146091786225
1404,3,0,1,1,0,"Manhattan",40.80617,-73.95027,1,1,70,30,335,4.14,1,0.2,0,0,1,0,0,0,1,0,0,4.24849524204936
1432,0,0,8,1,1,"Queens",40.69337,-73.86503,2,2,55,30,154,4.63,1,0.83,0,0,1,0,0,0,0,1,0,4.00733318523247
1409,4,0,1,1,0,"Queens",40.75188,-73.87987,1,1,102,1,356,0,1,0,0,0,1,0,0,0,0,1,0,4.62497281328427
3625,0,0,1,1,1,"Manhattan",40.78866,-73.94922,1,2,90,30,0,5,0,0.27,1,0,0,0,0,0,1,0,0,4.49980967033027
1404,4,1,1,1,1,"Brooklyn",40.6923,-73.93579,1,4,165,30,310,5,1,0.53,1,0,0,0,0,1,0,0,0,5.10594547390058
1404,3,1,0,1,1,"Manhattan",40.72238,-73.99261,2,2,450,30,4,5,0,1.27,1,0,0,0,0,0,1,0,0,6.10924758276437
2765,2,1,0,1,1,"Queens",40.76678,-73.91857,1,2,60,10,0,5,1,0.06,0,0,1,0,0,0,0,1,0,4.0943445622221
4124,4,1,1,1,1,"Brooklyn",40.691,-73.95026,1,2,75,30,251,5,0,0.81,0,0,1,0,0,1,0,0,0,4.31748811353631
1432,0,0,8,1,1,"Queens",40.69324,-73.86437,2,2,55,30,154,4.81,1,0.86,0,0,1,0,0,0,0,1,0,4.00733318523247
1403,0,0,3,1,1,"Manhattan",40.76171,-73.97536,1,2,399,1,0,4.5,1,0.26,0,0,1,0,0,0,1,0,0,5.98896141688986
1410,4,0,3,1,1,"Manhattan",40.71965,-73.99644,1,2,426,1,300,4.6,1,2.56,0,0,1,0,0,0,1,0,0,6.05443934626937
2177,0,0,1,1,1,"Manhattan",40.84126,-73.93561,1,2,42,7,0,4.25,1,0.11,0,0,1,0,0,0,1,0,0,3.73766961828337
1444,2,0,2,1,1,"Queens",40.76153,-73.75879,1,2,145,1,358,4,0,0.39,0,1,0,0,0,0,0,1,0,4.97673374242057
1410,4,0,3,1,1,"Manhattan",40.71999,-73.99629,1,2,460,1,275,4.49,1,3.52,0,0,1,0,0,0,1,0,0,6.13122648948314
2257,4,0,1,1,1,"Queens",40.75347,-73.88224,1,1,26,30,65,0,1,0,0,0,1,0,0,0,0,1,0,3.25809653802148
1403,2,0,0,1,0,"Brooklyn",40.67981,-73.97758,1,4,175,5,173,4.95,0,1.06,1,0,0,0,0,1,0,0,0,5.16478597392351
1402,4,1,3,1,1,"Staten Island",40.6583,-74.12674,1,3,85,2,168,4.72,0,5.24,1,0,0,0,0,0,0,0,1,4.44265125649032
1402,4,0,0,1,1,"Queens",40.70455,-73.81403,1,6,46,30,227,4.77,1,1.48,1,0,0,0,0,0,0,1,0,3.8286413964891
4392,4,1,6,1,1,"Brooklyn",40.71743,-73.94559,1,4,214,3,3,5,0,0.12,1,0,0,0,0,1,0,0,0,5.36597601502185
1444,2,0,2,1,1,"Queens",40.76134,-73.76066,1,2,145,1,343,4.78,0,0.3,0,0,1,0,0,0,0,1,0,4.97673374242057
1402,4,1,2,1,1,"Brooklyn",40.64149,-73.90458,1,5,305,2,287,4.94,0,0.5,1,0,0,0,0,1,0,0,0,5.72031177660741
1922,4,1,2,1,1,"Manhattan",40.7948,-74.00403,1,2,149,1,149,4.82,0,10.02,1,0,0,0,0,0,1,0,0,5.00394630594546
2346,0,0,1,1,1,"Brooklyn",40.68754,-73.9424,1.5,2,49,30,0,5,0,0.25,0,0,1,0,0,1,0,0,0,3.89182029811063
1403,2,0,1,1,1,"Manhattan",40.72381,-73.99257,1,4,699,30,295,4.72,0,0.53,1,0,0,0,0,0,1,0,0,6.54965074223381
1402,2,1,0,1,0,"Brooklyn",40.67441,-73.98326,1,2,150,30,125,4.97,0,0.95,1,0,0,0,0,1,0,0,0,5.01063529409626
1401,4,0,0,1,1,"Manhattan",40.83347,-73.94175,1,2,84,1,54,5,0,0.24,0,0,1,0,0,0,1,0,0,4.43081679884331
1429,0,0,3,1,0,"Brooklyn",40.68705,-73.94826,1,1,140,30,0,0,0,0,1,0,0,0,0,1,0,0,0,4.9416424226093
2664,0,0,2,1,1,"Brooklyn",40.66093,-73.9525,1,2,115,3,0,0,0,0,1,0,0,0,0,1,0,0,0,4.74493212836325
3110,0,0,2,1,1,"Manhattan",40.80649,-73.94163,1,2,75,30,0,4.5,1,0.06,0,0,1,0,0,0,1,0,0,4.31748811353631
3562,4,1,1,1,1,"Brooklyn",40.68385,-73.91589,1,5,293,2,274,4.88,0,2.68,1,0,0,0,0,1,0,0,0,5.68017260901707
3376,2,0,1,1,1,"Brooklyn",40.71677,-73.9642,1,4,250,30,0,0,1,0,1,0,0,0,0,1,0,0,0,5.52146091786225
2361,0,0,1,1,1,"Manhattan",40.75845,-73.96961,1,2,120,30,0,0,0,0.06,0,0,1,0,0,0,1,0,0,4.78749174278205
1400,4,0,2,1,1,"Manhattan",40.79933,-73.97017,1,2,87,8,37,4.89,1,0.26,0,0,1,0,0,0,1,0,0,4.46590811865458
3640,0,0,1,1,1,"Manhattan",40.72306,-73.97881,1,2,120,180,173,5,0,0.03,1,0,0,0,0,0,1,0,0,4.78749174278205
4236,3,0,8,1,1,"Queens",40.77108,-73.90889,1,4,37,30,27,5,0,0.45,0,0,1,0,0,0,0,1,0,3.61091791264422
4553,3,1,1,1,1,"Manhattan",40.79021,-74.00776,1,4,89,60,191,5,1,0.26,1,0,0,0,0,0,1,0,0,4.48863636973214
1400,4,0,1,1,0,"Bronx",40.86729,-73.85113,1,5,146,2,160,4.69,1,2.91,1,0,0,0,1,0,0,0,0,4.98360662170834
2859,3,0,2,1,0,"Brooklyn",40.58406,-73.9405,1,7,199,30,323,4.77,0,0.39,1,0,0,0,0,1,0,0,0,5.29330482472449
1400,0,0,1,1,0,"Manhattan",40.72153,-73.98618,1,3,800,30,0,0,0,0,1,0,0,0,0,0,1,0,0,6.68461172766793
2003,4,0,33,1,1,"Brooklyn",40.66565,-73.87524,1,2,55,2,83,4.88,1,0.36,0,0,1,0,0,1,0,0,0,4.00733318523247
1424,4,0,2,1,0,"Manhattan",40.7703,-73.96115,1,3,500,500,90,4.64,1,0.34,1,0,0,0,0,0,1,0,0,6.21460809842219
4133,3,0,1,1,1,"Brooklyn",40.68816,-73.92579,1,3,156,3,134,4.83,0,2.86,1,0,0,0,0,1,0,0,0,5.04985600724954
2884,4,0,7,1,1,"Manhattan",40.79235,-73.94169,1,2,80,900,362,0,0,0,0,0,1,0,0,0,1,0,0,4.38202663467388
3819,4,0,4,1,1,"Manhattan",40.8159,-73.94385,1,2,60,30,0,5,0,0.04,1,0,0,0,0,0,1,0,0,4.0943445622221
2776,0,0,1,1,1,"Brooklyn",40.66002,-73.96165,1,2,82,30,0,4,0,0.06,1,0,0,0,0,1,0,0,0,4.40671924726425
4320,0,0,1,1,1,"Manhattan",40.75716,-73.96967,1,2,85,30,0,3.5,0,0.06,1,0,0,0,0,0,1,0,0,4.44265125649032
1406,0,0,2,1,1,"Manhattan",40.75513,-73.97167,1,2,319,1,289,0,1,0,0,1,0,0,0,0,1,0,0,5.76519110278484
1591,4,0,3,1,1,"Bronx",40.9131,-73.89518,1,2,69,1,69,4.86,1,1.14,0,0,1,0,1,0,0,0,0,4.23410650459726
3120,0,0,1,1,1,"Brooklyn",40.71774,-73.94542,1,2,175,30,0,5,0,0.2,1,0,0,0,0,1,0,0,0,5.16478597392351
1398,0,0,0,1,0,"Manhattan",40.71168,-74.0084,2,4,6500,180,0,0,0,0,1,0,0,0,0,0,1,0,0,8.77955745588373
1399,4,0,0,1,1,"Manhattan",40.71911,-73.98707,1,2,279,2,305,4.81,1,3.16,1,0,0,0,0,0,1,0,0,5.63121178182137
2102,0,0,0,1,1,"Brooklyn",40.67648,-74.00563,1,1,26,30,0,0,0,0,0,0,1,0,0,1,0,0,0,3.25809653802148
3392,0,0,3,1,1,"Brooklyn",40.70093,-73.92381,1,2,60,30,0,5,1,0.14,0,0,1,0,0,1,0,0,0,4.0943445622221
3820,4,0,0,1,1,"Brooklyn",40.68788,-73.95098,2.5,6,757,3,80,4.9,0,1.63,1,0,0,0,0,1,0,0,0,6.62936325343745
1883,0,0,0,1,1,"Queens",40.73823,-73.80753,1,4,95,30,0,4.75,0,0.39,1,0,0,0,0,0,0,1,0,4.55387689160054
1398,4,1,0,1,1,"Brooklyn",40.69659,-73.93186,1.5,8,235,3,187,4.89,0,2.77,1,0,0,0,0,1,0,0,0,5.45958551414416
1399,4,1,1,1,1,"Brooklyn",40.70797,-73.95188,1,6,713,4,302,4.82,0,2.05,1,0,0,0,0,1,0,0,0,6.5694814204143
1398,0,0,0,1,0,"Queens",40.70892,-73.73486,1,4,75,30,0,0,0,0,1,0,0,0,0,0,0,1,0,4.31748811353631
4017,2,0,1,1,1,"Brooklyn",40.71443,-73.954,1,2,125,30,279,5,0,0.21,1,0,0,0,0,1,0,0,0,4.8283137373023
1411,0,0,4,1,1,"Brooklyn",40.67889,-73.86755,2,2,88,30,0,4.9,0,0.28,0,0,1,0,0,1,0,0,0,4.47733681447821
3277,0,0,0,1,1,"Manhattan",40.71267,-73.99554,1,1,60,30,0,4.4,0,0.14,0,0,1,0,0,0,1,0,0,4.0943445622221
1398,0,0,1,1,1,"Manhattan",40.76884,-73.9572,1,3,199,30,0,4.55,0,0.31,1,0,0,0,0,0,1,0,0,5.29330482472449
3873,0,0,2,1,1,"Brooklyn",40.6921,-73.90849,1,2,45,30,0,4.92,0,0.4,0,0,1,0,0,1,0,0,0,3.80666248977032
1811,4,0,2,1,1,"Bronx",40.84279,-73.90963,1.5,13,529,1,363,4.81,0,0.48,1,0,0,0,1,0,0,0,0,6.2709884318583
1477,0,0,3,1,1,"Brooklyn",40.63161,-73.99684,1,4,45,1,0,4.73,0,0.31,0,0,1,0,0,1,0,0,0,3.80666248977032
1811,4,0,2,1,1,"Bronx",40.84166,-73.89798,1.5,1,204,30,179,0,0,0,0,0,1,0,1,0,0,0,0,5.31811999384422
3542,4,1,1,1,1,"Brooklyn",40.68474,-73.98762,1,2,151,7,70,4.9,0,2.24,1,0,0,0,0,1,0,0,0,5.01727983681492
1397,4,0,3,1,1,"Brooklyn",40.62342,-74.02451,2,2,41,2,118,4.96,0,1.52,0,0,1,0,0,1,0,0,0,3.71357206670431
3591,4,1,30,1,1,"Brooklyn",40.67877,-73.89284,1,7,229,3,2,4.73,0,3.91,1,0,0,0,0,1,0,0,0,5.43372200355424
1403,0,0,3,1,1,"Manhattan",40.76144,-73.9774,1,2,1000,1,155,4.67,1,0.1,0,0,1,0,0,0,1,0,0,6.90775527898214
1403,0,0,3,1,1,"Manhattan",40.76313,-73.97716,1,2,1000,30,179,4.43,1,0.32,0,0,1,0,0,0,1,0,0,6.90775527898214
2272,0,0,1,1,1,"Brooklyn",40.69652,-73.90998,1,2,32,30,0,4,1,0.11,0,0,1,0,0,1,0,0,0,3.46573590279973
2023,0,0,0,1,1,"Brooklyn",40.66162,-73.96177,1,3,100,1,0,4.5,1,0.26,1,0,0,0,0,1,0,0,0,4.60517018598809
2276,4,0,60,1,1,"Manhattan",40.78868,-73.97412,1,3,200,30,277,4.33,0,0.11,1,0,0,0,0,0,1,0,0,5.29831736654804
1417,4,0,4,1,1,"Manhattan",40.75048,-73.97968,1,2,848,1,327,4.5,1,0.44,0,1,0,0,0,0,1,0,0,6.7428806357919
1417,4,0,4,1,1,"Manhattan",40.75049,-73.98027,1,2,533,1,348,5,1,0.03,0,1,0,0,0,0,1,0,0,6.27852142416584
3079,0,0,1,1,1,"Queens",40.74437,-73.92086,1,2,82,30,0,5,0,0.03,0,0,1,0,0,0,0,1,0,4.40671924726425
3384,3,0,1,1,1,"Manhattan",40.80081,-73.96184,1,4,200,30,11,4.57,0,0.2,1,0,0,0,0,0,1,0,0,5.29831736654804
2276,4,0,60,1,1,"Manhattan",40.79085,-73.97385,1,3,175,30,247,4.78,0,0.27,1,0,0,0,0,0,1,0,0,5.16478597392351
1397,0,0,0,1,1,"Brooklyn",40.67286,-73.96101,1,3,191,30,0,4.67,0,0.09,1,0,0,0,0,1,0,0,0,5.25227342804663
3198,0,0,1,1,1,"Brooklyn",40.69209,-73.96055,1,2,65,30,0,3.5,0,0.14,0,0,1,0,0,1,0,0,0,4.17438726989564
1767,0,0,1,1,1,"Brooklyn",40.70975,-73.95793,1,2,37,30,0,5,0,0.08,0,0,1,0,0,1,0,0,0,3.61091791264422
2893,4,1,0,1,1,"Brooklyn",40.68146,-73.92432,1,4,200,3,209,4.87,0,1.61,1,0,0,0,0,1,0,0,0,5.29831736654804
1397,4,1,0,1,1,"Brooklyn",40.70587,-73.95515,1,4,312,3,316,4.75,0,3.03,1,0,0,0,0,1,0,0,0,5.74300318780948
3058,0,0,0,1,1,"Brooklyn",40.69042,-73.93939,1,2,63,30,0,4.94,0,0.87,0,0,1,0,0,1,0,0,0,4.14313472639153
2413,1,0,1,1,1,"Manhattan",40.84753,-73.94073,1,2,55,30,364,4.75,0,0.37,0,0,1,0,0,0,1,0,0,4.00733318523247
2175,0,0,1,1,1,"Queens",40.68828,-73.81454,1,2,275,2,0,4.6,0,1.23,1,0,0,0,0,0,0,1,0,5.61677109766657
4231,4,0,1,1,1,"Manhattan",40.73661,-74.00945,1,3,194,2,0,5,1,0.39,1,0,0,0,0,0,1,0,0,5.26785815906333
1710,4,1,0,1,1,"Brooklyn",40.60973,-73.92804,1,4,181,1,360,4.9,0,4.05,1,0,0,0,0,1,0,0,0,5.19849703126583
1396,2,0,1,1,0,"Manhattan",40.82663,-73.93768,1,2,55,30,277,4.79,0,0.4,0,0,1,0,0,0,1,0,0,4.00733318523247
3290,1,0,1,1,1,"Manhattan",40.7344,-73.97523,2,4,250,30,0,0,0,0,1,0,0,0,0,0,1,0,0,5.52146091786225
4630,4,1,0,1,1,"Brooklyn",40.68406,-73.92643,1,2,180,2,304,4.93,0,2.96,1,0,0,0,0,1,0,0,0,5.19295685089021
1448,4,0,3,1,1,"Queens",40.75242,-73.86965,1,2,57,30,0,4.47,1,0.85,1,0,0,0,0,0,0,1,0,4.04305126783455
3314,4,0,2,1,0,"Queens",40.67242,-73.76059,1,5,95,30,57,4.97,1,1.01,1,0,0,0,0,0,0,1,0,4.55387689160054
1396,4,1,1,1,1,"Brooklyn",40.69718,-73.93068,1,6,227,3,217,4.86,0,2.97,1,0,0,0,0,1,0,0,0,5.4249500174814
2809,0,0,1,1,0,"Brooklyn",40.63674,-73.97494,1,2,50,30,0,5,0,0.03,0,0,1,0,0,1,0,0,0,3.91202300542815
1616,0,0,0,1,1,"Brooklyn",40.71336,-73.95647,1,1,90,30,0,5,0,0.06,0,0,1,0,0,1,0,0,0,4.49980967033027
2593,4,0,1,1,0,"Queens",40.58726,-73.81588,1,4,218,1,112,4.74,0,1.9,1,0,0,0,0,0,0,1,0,5.38449506278909
2814,0,0,0,1,1,"Brooklyn",40.70396,-73.92263,1,2,135,30,0,5,1,0.06,0,0,1,0,0,1,0,0,0,4.90527477843843
2453,0,0,1,1,1,"Queens",40.74063,-73.85864,1,2,50,30,0,4.63,0,0.47,0,0,1,0,0,0,0,1,0,3.91202300542815
1396,0,0,1,1,0,"Brooklyn",40.69062,-73.92135,1,5,120,4,0,4.91,1,1.59,1,0,0,0,0,1,0,0,0,4.78749174278205
1711,4,1,2,1,1,"Brooklyn",40.670181,-73.927567,1,2,80,3,70,4.82,0,1.57,1,0,0,0,0,1,0,0,0,4.38202663467388
2649,0,0,1,1,1,"Staten Island",40.54046,-74.14322,2.5,6,229,3,0,0,0,0.09,1,0,0,0,0,0,0,0,1,5.43372200355424
1395,4,0,1,1,1,"Manhattan",40.75375,-73.99312,1,2,247,1,184,4.82,1,2.13,1,0,0,0,0,0,1,0,0,5.50938833662798
1402,4,1,3,1,1,"Staten Island",40.65766,-74.12676,1.5,6,124,2,83,4.79,0,2.04,1,0,0,0,0,0,0,0,1,4.82028156560504
3810,0,0,0,1,1,"Manhattan",40.80841,-73.94294,1,2,90,2,0,5,0,0.06,1,0,0,0,0,0,1,0,0,4.49980967033027
1657,0,0,1,1,0,"Manhattan",40.8562,-73.93319,1,4,90,30,0,5,0,0.2,1,0,0,0,0,0,1,0,0,4.49980967033027
2727,4,1,0,1,0,"Brooklyn",40.66238,-73.99096,1,6,245,3,207,4.93,1,2.99,1,0,0,0,0,1,0,0,0,5.50125821054473
2616,3,0,1,1,1,"Brooklyn",40.68729,-73.96124,1,3,202,3,136,4.83,0,2.16,1,0,0,0,0,1,0,0,0,5.30826769740121
1776,0,0,1,1,1,"Manhattan",40.72825,-74.00373,1,4,143,300,0,4.5,0,0.07,1,0,0,0,0,0,1,0,0,4.96284463025991
2901,0,0,0,1,1,"Manhattan",40.81758,-73.94293,1.5,2,100,30,0,0,0,0,0,0,1,0,0,0,1,0,0,4.60517018598809
2939,0,0,0,1,0,"Brooklyn",40.68846,-73.96533,1,4,125,3,0,4.8,0,0.17,1,0,0,0,0,1,0,0,0,4.8283137373023
1420,4,1,4,1,1,"Manhattan",40.75742,-73.99316,1,5,249,2,178,4.84,0,2.99,1,0,0,0,0,0,1,0,0,5.51745289646471
2480,4,1,2,1,1,"Manhattan",40.80138,-73.94142,1,2,78,1,2,5,1,0.11,0,0,1,0,0,0,1,0,0,4.35670882668959
3820,4,0,0,1,1,"Brooklyn",40.68806,-73.95094,1.5,4,480,3,52,0,0,0,1,0,0,0,0,1,0,0,0,6.17378610390194
3606,4,1,2,1,0,"Brooklyn",40.67214,-73.93933,1,2,89,14,22,4.91,0,0.66,1,0,0,0,0,1,0,0,0,4.48863636973214
3017,0,0,2,1,0,"Manhattan",40.77232,-73.95136,1,1,70,30,0,5,0,0.24,0,0,1,0,0,0,1,0,0,4.24849524204936
2958,0,0,0,1,1,"Brooklyn",40.631,-74.03082,1,4,125,30,0,0,0,0.03,1,0,0,0,0,1,0,0,0,4.8283137373023
1394,0,0,1,1,0,"Brooklyn",40.68989,-73.90953,1.5,2,50,30,0,5,0,0.03,0,0,1,0,0,1,0,0,0,3.91202300542815
3982,0,0,0,1,1,"Brooklyn",40.68471,-73.91325,1,4,95,30,0,0,0,0,1,0,0,0,0,1,0,0,0,4.55387689160054
1874,0,0,0,1,1,"Brooklyn",40.67534,-73.94486,1,3,80,30,0,0,1,0,1,0,0,0,0,1,0,0,0,4.38202663467388
1394,3,1,0,1,1,"Brooklyn",40.70036,-73.92452,1,2,135,30,293,4.92,0,1.04,1,0,0,0,0,1,0,0,0,4.90527477843843
3704,0,0,0,1,1,"Manhattan",40.76228,-73.96246,1,2,100,30,0,4.75,1,0.14,1,0,0,0,0,0,1,0,0,4.60517018598809
1394,3,1,0,1,1,"Brooklyn",40.70035,-73.92516,1,2,171,30,123,4.95,0,0.54,1,0,0,0,0,1,0,0,0,5.14166355650266
2804,2,0,1,1,1,"Manhattan",40.81014,-73.93812,1,5,99,30,0,4.95,0,0.61,1,0,0,0,0,0,1,0,0,4.59511985013459
2855,0,0,0,1,1,"Brooklyn",40.71736,-73.9592,1,1,90,30,0,5,0,0.09,0,0,1,0,0,1,0,0,0,4.49980967033027
1986,0,0,1,1,1,"Manhattan",40.76182,-73.9857,1,3,250,30,0,4.91,0,0.31,1,0,0,0,0,0,1,0,0,5.52146091786225
3338,0,0,2,1,1,"Manhattan",40.76163,-73.96172,1,3,220,30,0,5,0,0.03,1,0,0,0,0,0,1,0,0,5.39362754635236
2787,0,0,1,1,0,"Manhattan",40.77844,-73.97855,1,4,200,30,0,4.67,0,0.09,1,0,0,0,0,0,1,0,0,5.29831736654804
1393,4,1,1,1,1,"Brooklyn",40.68466,-73.96635,1,5,325,7,343,4.9,0,2.28,1,0,0,0,0,1,0,0,0,5.78382518232974
