"host_since","host_response_time","host_is_superhost","host_listings_count","host_has_profile_pic","host_identity_verified","bathrooms_text","accommodates","minimum_nights","availability_365","review_scores_rating","instant_bookable","reviews_per_month","room_typeEntire home/apt","room_typeHotel room","room_typePrivate room","room_typeShared room","neighbourhood_group_cleansedBronx","neighbourhood_group_cleansedBrooklyn","neighbourhood_group_cleansedManhattan","neighbourhood_group_cleansedQueens","neighbourhood_group_cleansedStaten Island","price_log"
848,4,0,23,1,1,2,2,2,165,4.12,1,1.37,0,0,1,0,0,0,1,0,0,4.88280192258637
848,4,0,23,1,1,2,2,2,169,4.06,1,1.25,0,0,1,0,0,0,1,0,0,4.88280192258637
848,4,0,23,1,1,1,6,2,161,3.95,1,1.48,1,0,0,0,0,0,1,0,0,6.02586597382531
713,4,0,0,1,0,1,2,30,185,0,1,0,1,0,0,0,0,1,0,0,0,4.48863636973214
748,4,0,15,1,1,3,2,30,112,5,0,0.35,0,0,1,0,0,0,1,0,0,4.27666611901606
825,1,0,40,1,1,1,2,30,123,4.33,0,0.26,1,0,0,0,0,0,1,0,0,4.44265125649032
3338,2,0,1,1,1,1,4,30,8,5,1,0.49,1,0,0,0,0,0,1,0,0,4.92725368515721
825,1,0,40,1,1,1,1,30,188,4.67,0,0.38,1,0,0,0,0,0,1,0,0,3.95124371858143
2790,0,0,0,1,1,1,2,4,0,4.67,1,0.25,1,0,0,0,0,1,0,0,0,5.04342511691925
3586,2,0,1,1,1,1.5,3,90,151,0,0,0,1,0,0,0,0,1,0,0,0,5.01063529409626
3859,4,1,0,1,1,2,4,2,0,5,0,1.13,1,0,0,0,0,1,0,0,0,4.8283137373023
713,4,0,1,1,1,1,7,2,328,4.38,1,1.71,1,0,0,0,0,0,1,0,0,6.46614472423762
3113,3,0,204,1,1,1,2,30,272,0,1,0,1,0,0,0,0,0,1,0,0,5.02388052084628
2409,0,0,1,1,0,1,2,5,0,5,0,0.24,1,0,0,0,0,1,0,0,0,5.40267738187228
770,4,0,14,1,1,1,2,5,364,3.75,0,1.25,0,0,1,0,0,1,0,0,0,4.60517018598809
713,4,1,0,1,1,1,1,5,205,4.95,0,4.55,0,0,1,0,0,0,1,0,0,4.31748811353631
2947,2,1,1,1,1,1,5,2,308,5,0,0.16,1,0,0,0,0,1,0,0,0,5.29831736654804
2308,4,1,3,1,1,1,2,30,337,5,0,0.45,1,0,0,0,0,1,0,0,0,5.04342511691925
3318,3,0,0,1,1,1,2,14,0,5,0,0.18,1,0,0,0,0,0,1,0,0,5.07517381523383
1214,4,0,1,1,0,1,4,2,298,4.49,1,3.15,1,0,0,0,0,0,1,0,0,4.85203026391962
3528,2,0,6,1,1,1,1,1,338,4.6,1,0.86,0,0,1,0,0,1,0,0,0,4.0943445622221
1046,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,6.62007320653036
3113,3,0,204,1,1,1,3,30,306,2,1,0.91,1,0,0,0,0,0,1,0,0,5.4553211153577
4281,3,1,0,1,1,1,1,30,249,5,0,0.32,0,0,1,0,0,1,0,0,0,3.91202300542815
712,4,0,1,1,0,1,3,1,132,4.7,1,3.41,1,0,0,0,0,0,1,0,0,5.27299955856375
4260,2,0,1,1,1,1,3,30,64,5,0,0.22,1,0,0,0,0,0,1,0,0,5.29831736654804
2843,3,0,1,1,1,1,3,3,82,5,0,0.32,1,0,0,0,0,1,0,0,0,5.52146091786225
1930,3,0,0,1,1,1,2,1,0,4.5,1,0.39,0,0,1,0,0,0,0,1,0,4.0943445622221
712,4,1,9,1,1,1,1,30,31,5,1,0.27,0,0,1,0,0,1,0,0,0,4.55387689160054
2383,3,0,0,1,1,2,7,2,310,4.62,0,2.06,1,0,0,0,0,0,1,0,0,6.80239476332431
3322,4,1,0,1,1,1,5,1,130,5,0,6.26,1,0,0,0,0,1,0,0,0,5.40267738187228
725,3,0,1,1,1,1,3,28,292,0,1,0,1,0,0,0,0,1,0,0,0,5.39362754635236
712,3,0,0,1,1,1,3,30,130,5,1,0.18,1,0,0,0,0,1,0,0,0,4.23410650459726
3284,4,1,1,1,1,1,3,1,122,4.9,1,10.68,1,0,0,0,0,1,0,0,0,5.23644196282995
2792,4,0,1,1,1,1,3,3,116,4.68,1,1.56,1,0,0,0,0,0,1,0,0,5.16478597392351
1851,4,1,2,1,0,3,8,3,128,4.91,0,4.16,1,0,0,0,0,0,1,0,0,6.54965074223381
743,3,0,3,1,1,1,1,2,76,3.67,1,0.47,0,0,1,0,0,0,0,1,0,4.26267987704132
2119,3,0,1,1,1,1,5,2,81,4.74,0,3.65,1,0,0,0,0,0,0,1,0,5.08140436498446
2319,4,0,3322,1,1,1,2,31,273,0,1,0,1,0,0,0,0,0,1,0,0,6.01126717440416
3667,4,0,3,1,1,1,2,5,106,4.4,1,1.28,1,0,0,0,0,1,0,0,0,5.29831736654804
4464,2,0,0,1,0,1,4,3,203,5,0,4.62,1,0,0,0,0,1,0,0,0,5.7037824746562
711,4,0,1,1,1,1,2,1,167,4.39,0,3.07,1,0,0,0,0,0,0,1,0,4.55387689160054
825,1,0,40,1,1,1,2,30,115,0,0,0,1,0,0,0,0,0,1,0,0,4.31748811353631
2770,4,1,0,1,0,1,4,2,249,4.94,0,4.25,1,0,0,0,0,1,0,0,0,5.85793315448346
1238,4,0,1,1,1,1,2,5,47,5,0,0.58,1,0,0,0,0,0,0,0,1,4.86753445045558
3335,4,0,4,1,1,1,1,3,294,4.86,0,0.61,0,0,1,0,0,1,0,0,0,4.39444915467244
4251,4,0,2,1,0,1,2,3,59,4.92,0,1.05,0,0,1,0,0,1,0,0,0,4.9416424226093
1700,4,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,4.0943445622221
1473,4,0,4,1,1,1,4,2,61,4.53,1,2.45,1,0,0,0,0,0,1,0,0,5.49306144334055
2354,3,1,4,1,1,1,3,20,40,4.67,0,0.26,1,0,0,0,0,0,1,0,0,4.70048036579242
3685,4,0,1,1,1,1,3,3,13,5,0,0.69,1,0,0,0,0,1,0,0,0,4.59511985013459
3528,2,0,6,1,1,1,2,1,143,5,0,1.36,0,0,1,0,0,1,0,0,0,4.11087386417331
710,0,0,0,1,1,1,4,30,0,0,0,0,1,0,0,0,0,0,1,0,0,5.68697535633982
1410,2,0,3,1,1,1,3,7,337,5,0,0.47,1,0,0,0,0,1,0,0,0,5.84354441703136
802,4,1,3,1,1,1,2,1,84,4.85,0,6.76,0,0,1,0,0,0,0,1,0,4.29045944114839
1873,4,1,0,1,0,1,2,5,259,5,0,1.51,0,0,1,0,0,1,0,0,0,4.24849524204936
752,3,0,34,1,1,1,2,2,21,4.2,0,0.79,1,0,0,0,0,0,1,0,0,5.75257263882563
848,4,0,23,1,1,1,6,2,165,4.35,1,1.83,1,0,0,0,0,0,1,0,0,6.12468339089421
825,1,0,40,1,1,1,2,30,107,3,0,0.47,1,0,0,0,0,0,1,0,0,4.45434729625351
3739,4,0,9,1,1,2,2,5,78,4.92,0,1.09,1,0,0,0,0,0,1,0,0,5.18178355029209
710,1,1,1,1,1,1,4,2,171,4.92,0,1,1,0,0,0,1,0,0,0,0,5.2040066870768
3013,3,0,3,1,1,2,5,30,237,0,0,0,1,0,0,0,0,1,0,0,0,5.22035582507832
1401,4,0,1,1,0,1,2,5,122,4.8,0,1.61,0,0,1,0,0,0,1,0,0,4.79579054559674
2064,4,0,4,1,1,1,6,4,310,4.56,1,1.47,1,0,0,0,0,0,0,1,0,5.14749447681345
767,4,0,2,1,1,1,1,2,92,4.48,1,1.86,0,0,1,0,1,0,0,0,0,3.93182563272433
1533,4,1,3,1,0,1,6,30,216,5,1,0.15,1,0,0,0,0,0,0,1,0,5.56068163101553
4129,3,0,12,1,1,1,6,30,256,0,1,0,1,0,0,0,0,0,1,0,0,5.29831736654804
1637,4,0,5,1,1,1,1,1,341,4.88,0,1.33,0,0,0,1,0,0,0,1,0,3.55534806148941
2150,4,1,4,1,1,1,2,1,353,4.94,1,5.22,0,0,1,0,0,0,0,1,0,4.54329478227
710,2,0,1,1,1,1,2,1,215,4.48,0,1.69,0,0,1,0,0,0,0,1,0,4.29045944114839
709,1,0,1,1,1,1,6,30,83,0,0,0,1,0,0,0,0,1,0,0,0,5.13579843705026
709,4,0,0,1,0,1,6,3,228,4.76,1,1.57,1,0,0,0,0,0,0,1,0,5.19295685089021
709,3,0,1,1,1,2,4,30,306,0,0,0,1,0,0,0,0,0,1,0,0,6.51471269087253
754,4,0,71,1,1,1,2,1,0,4,1,1.01,0,0,1,0,0,0,1,0,0,5.43372200355424
754,4,0,71,1,1,1,2,1,0,4,1,0.08,0,0,1,0,0,0,1,0,0,5.43372200355424
754,4,0,71,1,1,1,2,1,0,3.71,1,0.55,0,0,1,0,0,0,1,0,0,5.43372200355424
4233,2,0,0,1,1,1,2,30,183,5,0,0.18,1,0,0,0,0,0,1,0,0,5.30826769740121
2545,4,1,0,1,0,1,2,2,0,5,0,0.89,1,0,0,0,0,0,1,0,0,5.10594547390058
4135,4,0,3,1,1,1,2,4,0,4.75,0,0.34,0,0,1,0,0,0,1,0,0,5.01063529409626
2685,2,0,188,1,1,1,2,30,290,4,0,0.11,1,0,0,0,0,0,1,0,0,4.8283137373023
1841,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,4.78749174278205
709,4,0,0,1,1,1,2,1,125,4.97,0,4.95,1,0,0,0,0,0,0,1,0,4.38202663467388
712,4,1,9,1,1,1,1,30,0,5,1,0.43,0,0,1,0,0,1,0,0,0,4.38202663467388
874,4,1,0,1,1,1,2,5,225,4.9,1,5.7,0,0,1,0,0,0,0,1,0,4.4188406077966
1734,3,0,137,1,1,0,2,1,0,2,0,0.09,0,0,1,0,0,0,0,1,0,3.55534806148941
2308,4,1,2,1,1,1,4,1,0,4.91,0,2.9,1,0,0,0,0,1,0,0,0,5.48893772615669
2510,0,0,1,1,1,1,1,30,0,0,0,0,0,0,1,0,0,1,0,0,0,3.91202300542815
2126,4,1,133,1,1,1.5,2,30,338,4.75,0,0.36,0,0,1,0,0,0,0,1,0,4.54329478227
2003,4,0,33,1,1,1,2,3,323,4.73,1,0.9,0,0,1,0,0,1,0,0,0,4.14313472639153
2041,3,1,2,1,1,1,3,30,31,5,0,0.56,1,0,0,0,0,0,0,1,0,4.46590811865458
2885,0,0,1,1,1,2,5,2,0,0,0,0,1,0,0,0,0,0,1,0,0,6.39692965521615
2526,4,0,1,1,1,1,6,1,338,4.54,1,4.66,1,0,0,0,0,0,0,1,0,4.7361984483945
708,4,0,0,1,1,1,2,30,2,5,0,0.29,1,0,0,0,0,1,0,0,0,4.23410650459726
2829,4,0,3,1,1,1,4,1,2,4.85,1,5.04,1,0,0,0,0,0,0,0,1,5.16478597392351
725,4,0,1,1,1,1,4,5,340,5,0,0.28,0,0,1,0,0,0,0,1,0,4.74493212836325
3922,3,0,2,1,1,1,4,30,1,5,1,0.68,1,0,0,0,0,0,1,0,0,5.22035582507832
2440,0,0,0,1,1,1,1,1,0,5,1,0.16,0,0,1,0,0,0,0,1,0,4.24849524204936
754,4,0,71,1,1,1,2,1,0,3.67,1,0.57,0,0,1,0,0,0,1,0,0,5.3890717298165
754,4,0,71,1,1,1,2,1,0,4.33,1,0.58,0,0,1,0,0,0,1,0,0,5.3890717298165
4032,3,0,0,1,1,2,2,30,0,5,0,0.1,1,0,0,0,0,1,0,0,0,5.39362754635236
754,4,0,71,1,1,1,2,1,0,4.4,1,2.02,0,0,1,0,0,0,1,0,0,5.3890717298165
754,4,0,71,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,1,0,0,5.43372200355424
754,4,0,71,1,1,1,2,1,0,3,1,0.2,0,0,1,0,0,0,1,0,0,5.3890717298165
3013,4,0,1,1,1,1,2,4,24,4.17,0,0.67,0,0,1,0,0,1,0,0,0,4.90527477843843
3010,4,0,0,1,1,2,4,30,78,5,1,0.09,1,0,0,0,0,1,0,0,0,5.11198778835654
2699,4,1,1,1,1,1,3,1,126,4.78,1,5.36,1,0,0,0,0,1,0,0,0,5.32787616878958
707,4,1,2,1,1,1,2,1,347,4.91,0,4.82,0,0,1,0,0,1,0,0,0,4.24849524204936
2392,2,0,1,1,1,1,5,2,71,4.44,0,1.51,0,0,1,0,0,1,0,0,0,4.59511985013459
3447,3,1,0,1,0,1,2,30,143,4.82,0,2.31,1,0,0,0,0,1,0,0,0,4.14313472639153
3757,4,1,0,1,1,1,2,1,247,4.74,1,5.06,0,0,1,0,0,1,0,0,0,4.18965474202643
2465,0,0,0,1,0,1,2,30,0,0,0,0,0,0,1,0,0,1,0,0,0,4.49980967033027
707,4,0,8,1,1,1,1,1,351,4.71,0,1.45,0,0,0,1,0,0,0,1,0,3.55534806148941
3757,4,1,0,1,1,1.5,2,1,251,4.73,1,6,0,0,1,0,0,1,0,0,0,4.38202663467388
3443,3,0,1,1,1,1,2,30,318,0,0,0,1,0,0,0,0,0,0,1,0,4.17438726989564
1099,4,1,0,1,1,3,14,1,302,4.73,0,5.17,1,0,0,0,1,0,0,0,0,5.99146454710798
3046,0,0,0,1,1,1,1,3,0,4.93,1,1.33,0,0,1,0,0,1,0,0,0,4.38202663467388
3582,3,1,19,1,1,1,2,365,275,5,0,0.21,1,0,0,0,0,0,1,0,0,4.59511985013459
3922,3,0,2,1,1,1,4,10,2,4.67,1,0.23,0,0,1,0,0,0,1,0,0,5.22035582507832
2491,0,0,1,1,1,2,5,6,0,5,1,0.51,1,0,0,0,0,1,0,0,0,5.63121178182137
1525,4,1,0,1,1,1,4,2,148,4.81,0,4.2,1,0,0,0,1,0,0,0,0,5.29831736654804
2755,0,0,1,1,1,1,2,4,0,0,0,0,0,0,1,0,0,1,0,0,0,5.51745289646471
781,4,0,2,1,1,1,2,1,364,0,1,0,1,0,0,0,1,0,0,0,0,5.52146091786225
2606,0,0,0,1,1,1,2,28,0,5,0,0.17,1,0,0,0,0,1,0,0,0,5.27811465923052
708,3,0,7,1,1,2,1,30,186,5,0,0.11,0,0,1,0,0,1,0,0,0,3.78418963391826
829,3,0,21,1,1,1,2,30,69,5,0,0.56,1,0,0,0,0,0,1,0,0,4.40671924726425
3048,1,0,0,1,1,1,1,7,0,5,0,0.19,0,0,1,0,0,1,0,0,0,4.24849524204936
4043,4,1,0,1,1,1.5,3,30,167,5,0,0.27,1,0,0,0,0,1,0,0,0,5.48063892334199
729,2,1,0,1,1,1,5,1,77,4.78,0,2.09,1,0,0,0,0,1,0,0,0,5.08140436498446
899,4,1,9,1,1,1,13,2,358,4.64,1,1.39,1,0,0,0,1,0,0,0,0,5.63121178182137
2629,4,0,2,1,1,1,2,2,338,4.52,1,2.77,0,0,1,0,0,0,1,0,0,4.70048036579242
1347,4,1,0,1,1,1,2,3,9,4.89,0,2.58,1,0,0,0,0,1,0,0,0,5.79909265446053
707,4,0,8,1,1,1.5,1,1,346,4.58,0,1.53,0,0,0,1,0,0,0,1,0,3.40119738166216
711,4,0,50,1,1,1,8,1,16,4.56,1,2.87,0,0,1,0,0,0,1,0,0,5.75574221358691
2279,4,0,2,1,1,1,5,3,173,4.5,0,0.97,0,0,1,0,0,0,0,0,1,4.12713438504509
952,3,0,1,1,1,1,4,5,122,5,1,1.42,1,0,0,0,0,1,0,0,0,5.29831736654804
2360,4,0,2,1,1,1,6,2,169,4.76,1,1.38,1,0,0,0,0,1,0,0,0,5.63478960316925
3235,0,1,1,1,1,1,3,7,0,4.93,0,2.16,1,0,0,0,0,1,0,0,0,5.48063892334199
3981,0,0,6,1,1,1,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,6.10924758276437
746,4,0,2,1,1,2,2,1,35,4.82,1,1.77,0,0,1,0,0,0,1,0,0,4.43081679884331
705,4,0,1,1,1,1,2,7,208,5,0,0.21,0,0,0,1,0,1,0,0,0,5.16478597392351
705,4,0,1,1,1,1,2,1,177,5,1,0.29,0,0,0,1,0,1,0,0,0,4.65396035015752
705,4,1,2,1,1,1,2,100,197,5,0,0.2,1,0,0,0,0,0,1,0,0,5.17048399503815
754,4,0,71,1,1,1,2,1,0,3.56,1,0.71,0,0,1,0,0,0,1,0,0,5.43372200355424
710,4,0,0,1,1,4,9,30,246,5,0,0.2,1,0,0,0,0,0,1,0,0,5.7037824746562
1671,4,0,1,1,0,1,2,1,346,5,1,2.97,0,0,1,0,0,1,0,0,0,4.94875989037817
3548,3,0,0,1,1,1,2,2,7,4.83,0,0.98,1,0,0,0,0,1,0,0,0,4.49980967033027
1861,4,0,1,1,0,1,2,1,179,3.67,0,0.28,1,0,0,0,1,0,0,0,0,4.78749174278205
3706,0,0,0,1,1,1,2,30,0,5,0,0.13,0,0,1,0,0,1,0,0,0,4.49980967033027
3016,3,1,50,1,1,1,2,6,323,0,0,0,0,0,1,0,0,0,0,1,0,3.71357206670431
3582,3,0,0,1,1,1,3,30,35,5,0,0.09,0,0,1,0,0,0,0,1,0,4.74493212836325
2319,4,0,3322,1,1,1,2,31,299,0,1,0,1,0,0,0,0,0,1,0,0,5.89164421182577
3212,4,0,0,1,1,2.5,8,30,117,5,0,1.36,1,0,0,0,0,1,0,0,0,6.77536609093639
2285,0,0,3,1,1,1,2,3,0,0,0,0,0,0,1,0,0,0,1,0,0,5.54907608489522
1860,0,0,1,1,1,1.5,1,1,0,4.8,0,0.47,0,0,1,0,0,0,0,0,1,4.40671924726425
1637,4,0,5,1,1,1,3,1,323,4.79,0,1.53,0,0,1,0,0,0,0,1,0,4.24849524204936
906,4,0,1,1,1,1,4,2,125,4.43,1,0.84,1,0,0,0,1,0,0,0,0,4.14313472639153
3345,2,0,2,1,1,1,4,5,172,5,1,0.8,1,0,0,0,0,0,1,0,0,6.10702288774225
2090,4,0,5,1,0,2,1,30,34,5,0,0.65,0,0,1,0,0,0,1,0,0,3.87120101090789
704,0,0,0,1,1,1,4,2,0,0,1,0,0,0,1,0,0,0,1,0,0,5.7037824746562
2607,3,0,105,1,1,1,2,30,308,4.67,0,0.48,1,0,0,0,0,0,1,0,0,5.22035582507832
704,4,0,2,1,1,1,5,2,51,4.84,0,3.57,0,0,1,0,0,0,1,0,0,4.53259949315326
2685,2,0,188,1,1,2,3,30,281,4,0,0.36,1,0,0,0,0,0,1,0,0,5.01063529409626
2233,2,0,0,1,1,2,4,2,138,0,0,0,1,0,0,0,0,0,1,0,0,5.85793315448346
2153,4,0,1,1,1,1,2,4,107,4.63,0,4.29,1,0,0,0,0,0,1,0,0,5.18738580584075
950,0,0,2,1,1,1,2,180,90,5,0,0.16,1,0,0,0,0,0,1,0,0,5.16478597392351
1777,4,0,3,1,1,1,2,30,364,0,1,0,1,0,0,0,0,0,0,1,0,4.75359019110636
1344,2,0,1,1,1,1,4,3,55,4.5,0,0.37,1,0,0,0,0,0,1,0,0,6.30991827822652
704,4,1,0,1,1,1,4,2,62,4.9,1,3.52,1,0,0,0,1,0,0,0,0,4.94875989037817
2509,4,0,1,1,1,1,2,1,354,4.3,0,0.87,0,0,1,0,1,0,0,0,0,9.20974019190415
2459,2,0,30,1,1,1,4,30,125,0,0,0,1,0,0,0,0,0,1,0,0,4.85981240436167
2436,4,1,1,1,1,1,6,5,21,4.94,1,2.88,1,0,0,0,0,0,1,0,0,5.45958551414416
3519,0,0,1,1,1,3.5,6,6,0,5,0,0.18,1,0,0,0,0,0,1,0,0,6.21460809842219
825,1,0,40,1,1,1,1,30,64,4.75,0,0.43,1,0,0,0,0,0,1,0,0,4.17438726989564
703,4,0,0,0,1,1,4,30,277,5,1,0.11,1,0,0,0,0,0,1,0,0,5.01063529409626
754,4,0,71,1,1,1,2,1,0,3.6,1,0.4,0,0,1,0,0,0,1,0,0,5.43372200355424
745,3,0,0,1,0,2,1,30,326,4.5,0,0.38,0,0,1,0,0,0,1,0,0,4.23410650459726
745,3,0,0,1,0,2,1,30,259,4.5,0,0.17,0,0,1,0,0,0,1,0,0,4.14313472639153
703,4,0,2,1,1,1,2,3,92,4.73,0,3.28,0,0,0,1,0,1,0,0,0,4.17438726989564
1840,4,0,2,1,1,1,2,3,71,4.74,0,2.63,0,0,1,0,0,1,0,0,0,4.31748811353631
1446,4,1,1,1,1,1,5,2,256,4.88,1,6.13,1,0,0,0,0,1,0,0,0,5.01727983681492
1442,4,1,0,1,1,1,3,1,174,4.86,0,5.98,1,0,0,0,0,0,0,0,1,4.88280192258637
3968,3,1,2,1,1,2,4,4,65,5,0,2.64,1,0,0,0,0,0,1,0,0,6.5366915975913
4225,4,1,0,1,1,1,4,3,129,4.88,1,2.15,1,0,0,0,0,1,0,0,0,5.6937321388027
1714,4,1,0,1,1,1,2,30,74,5,0,0.23,1,0,0,0,0,0,1,0,0,4.60517018598809
2125,4,0,5,1,1,2,7,30,336,5,0,0.12,1,0,0,0,0,0,0,1,0,5.18738580584075
708,3,0,7,1,1,2,1,30,210,4.75,0,0.39,0,0,1,0,0,1,0,0,0,3.76120011569356
708,3,0,7,1,1,2,2,30,294,3.67,0,0.65,0,0,1,0,0,1,0,0,0,4.06044301054642
703,4,0,0,1,1,1,5,2,361,4.63,0,1.51,1,0,0,0,0,0,0,1,0,5.65248918026865
703,4,1,1,1,1,1,4,3,140,4.91,1,3.55,1,0,0,0,0,0,1,0,0,5.91079664404053
1584,4,0,5,1,0,1.5,1,30,140,4.86,0,0.61,0,0,1,0,0,0,1,0,0,3.85014760171006
2190,0,0,1,1,1,1,6,6,0,0,0,0,1,0,0,0,0,0,0,1,0,5.99146454710798
708,3,0,7,1,1,2,1,30,333,4.67,0,0.53,0,0,1,0,0,1,0,0,0,4.07753744390572
704,0,0,0,1,1,1,3,6,0,5,0,0.08,1,0,0,0,0,0,1,0,0,5.19295685089021
1508,4,0,2,1,1,1,1,1,121,4.55,0,2.35,0,0,1,0,0,1,0,0,0,5.01063529409626
770,4,0,14,1,1,1,1,10,363,4.43,0,2.33,0,0,0,1,0,1,0,0,0,3.76120011569356
1170,4,1,2,1,0,1,4,1,172,4.77,1,7.21,0,0,1,0,0,1,0,0,0,4.70953020131233
2709,0,0,0,1,1,3.5,6,7,0,5,0,0.1,1,0,0,0,0,1,0,0,0,5.7037824746562
2584,0,0,1,1,1,2.5,4,30,0,0,0,0,1,0,0,0,0,0,1,0,0,5.80814248998044
702,0,0,0,1,1,1.5,7,240,0,0,0,0,1,0,0,0,0,0,1,0,0,5.4380793089232
702,4,0,1,1,1,1,2,3,76,4.71,0,2.82,0,0,1,0,0,1,0,0,0,4.17438726989564
1134,4,1,11,1,1,1,5,1,197,4.77,1,10.43,1,0,0,0,0,0,1,0,0,5.99645208861902
702,0,0,0,1,1,2,5,3,121,5,0,0.19,1,0,0,0,0,0,1,0,0,6.17170059741091
1134,4,1,11,1,1,1,8,1,56,4.8,1,7.48,1,0,0,0,0,0,1,0,0,6.09356977004514
1134,4,1,11,1,1,1,8,1,212,4.89,1,6.6,1,0,0,0,0,0,1,0,0,6.08677472691231
3386,3,1,1,1,1,1,2,3,8,4.88,0,3.24,0,0,1,0,0,0,1,0,0,4.65396035015752
1134,4,1,11,1,1,1,6,1,18,0,1,0,1,0,0,0,0,0,1,0,0,5.7268477475872
1134,4,1,11,1,1,1,4,1,280,4.8,1,16.33,1,0,0,0,0,0,1,0,0,5.36597601502185
1134,4,1,11,1,1,1,4,1,285,4.78,1,45.28,1,0,0,0,0,0,1,0,0,5.49306144334055
1134,4,1,11,1,1,1,6,1,166,4.81,1,4.24,1,0,0,0,0,0,1,0,0,5.76205138278018
754,4,0,71,1,1,1,2,1,0,3.86,1,0.56,0,0,1,0,0,0,1,0,0,5.43372200355424
1134,4,1,11,1,1,1,3,1,163,4.8,1,9.25,1,0,0,0,0,0,1,0,0,5.53338948872752
1134,4,1,11,1,1,1,4,1,299,4.83,1,10.21,1,0,0,0,0,0,1,0,0,5.52545293913178
1134,4,1,11,1,1,1,6,1,276,4.84,1,25.96,1,0,0,0,0,0,1,0,0,5.85507192220243
1134,4,1,11,1,1,1,6,1,230,4.78,1,5.19,1,0,0,0,0,0,1,0,0,5.8406416573734
3246,4,0,0,1,1,1,2,30,186,5,0,0.1,1,0,0,0,0,1,0,0,0,5.34710753071747
2008,2,1,1,1,1,1,6,2,215,4.98,0,4.05,1,0,0,0,0,0,0,1,0,5.78382518232974
1506,4,0,2,1,0,1,6,1,286,4.79,1,1.95,1,0,0,0,0,0,1,0,0,5.68697535633982
848,4,0,23,1,1,1,6,2,198,4.22,1,1.48,1,0,0,0,0,0,1,0,0,6.10924758276437
702,4,1,0,1,1,1,2,5,212,5,0,2.13,0,0,1,0,0,0,0,1,0,4.63472898822964
702,4,1,1,1,1,1,2,3,70,4.75,0,2.27,0,0,0,1,0,1,0,0,0,4.17438726989564
2143,3,1,7,1,1,2,6,30,295,5,0,0.2,1,0,0,0,0,1,0,0,0,4.97673374242057
754,4,0,71,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,1,0,0,5.47646355193151
754,4,0,71,1,1,1,2,1,0,4.33,1,1.73,0,0,1,0,0,0,1,0,0,5.43372200355424
754,4,0,71,1,1,1,2,1,0,4.5,1,0.16,0,0,1,0,0,0,1,0,0,5.47646355193151
754,4,0,71,1,1,1,2,1,0,3,1,0.11,0,0,1,0,0,0,1,0,0,5.47646355193151
754,4,0,71,1,1,1,2,1,0,3,1,0.09,0,0,1,0,0,0,1,0,0,5.47646355193151
754,4,0,71,1,1,1,2,1,0,4.75,1,0.32,0,0,1,0,0,0,1,0,0,5.47646355193151
2237,4,0,1,1,0,1,2,2,107,5,1,0.41,1,0,0,0,1,0,0,0,0,5.0998664278242
2839,4,0,26,1,1,1,4,1,35,3,1,0.17,0,0,1,0,0,0,1,0,0,5.83188247728352
1441,4,0,1,1,0,2,6,2,0,4.28,0,3.34,1,0,0,0,0,0,0,1,0,5.2257466737132
3636,3,0,0,1,1,1,4,7,10,5,0,0.54,1,0,0,0,0,0,1,0,0,5.84354441703136
2115,4,1,4,1,1,2.5,15,4,104,4.8,1,1.46,1,0,0,0,0,0,0,1,0,5.59098698051086
1073,4,0,1,1,0,1,2,2,111,4.89,1,1.46,0,0,1,0,0,0,0,1,0,4.38202663467388
3043,4,0,11,1,1,1,2,1,211,4.64,0,1.2,1,0,0,0,0,0,1,0,0,6.39526159811545
1099,4,1,0,1,1,1,6,1,302,5,0,1.22,1,0,0,0,1,0,0,0,0,5.52146091786225
3963,4,0,38,1,1,2,2,30,81,4.6,0,2.69,0,0,1,0,0,0,1,0,0,4.38202663467388
1113,4,0,3,1,1,5,10,3,343,4.82,0,1.71,1,0,0,0,0,0,0,1,0,7.28207365809346
1555,4,1,1,1,1,1,2,1,79,4.94,0,5.63,0,0,1,0,0,0,1,0,0,4.86753445045558
2652,4,0,0,1,1,1,4,28,26,5,0,1,1,0,0,0,0,0,1,0,0,4.77912349311153
2133,2,0,1,1,1,1,3,4,329,4.3,0,0.88,0,0,1,0,0,1,0,0,0,4.17438726989564
712,3,0,0,1,1,1,4,1,74,4.3,0,3.61,1,0,0,0,0,1,0,0,0,4.84418708645859
1447,4,0,5,1,1,1,4,5,49,5,0,1.93,1,0,0,0,0,0,0,0,1,4.9416424226093
700,0,0,0,1,0,1,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,4.78749174278205
700,4,1,0,1,1,1,4,30,284,5,1,0.44,1,0,0,0,0,0,0,1,0,4.86753445045558
2575,4,0,12,1,1,1,2,7,349,5,0,0.35,0,0,1,0,0,0,0,1,0,4.21950770517611
3871,4,1,0,1,0,2.5,7,30,115,5,0,0.11,1,0,0,0,0,1,0,0,0,5.78382518232974
2007,4,0,2,1,1,1,2,3,19,5,0,0.31,0,0,1,0,0,1,0,0,0,4.78749174278205
2003,4,0,33,1,1,1,3,2,364,4.17,1,0.54,0,0,1,0,0,1,0,0,0,4.26267987704132
